num	glyph	G1-source	description
3946	冢	G1-5A23	GB/T 12345—1990，58—03
3947	冥	G1-5A24	GB/T 12345—1990，58—04
3948	訁	G1-5A25	GB/T 12345—1990，58—05
3949	訐	G1-5A26	GB/T 12345—1990，58—06
3950	訌	G1-5A27	GB/T 12345—1990，58—07
3951	訕	G1-5A28	GB/T 12345—1990，58—08
3952	謳	G1-5A29	GB/T 12345—1990，58—09
3953	詎	G1-5A2A	GB/T 12345—1990，58—10
3954	訥	G1-5A2B	GB/T 12345—1990，58—11
3955	詁	G1-5A2C	GB/T 12345—1990，58—12
3956	訶	G1-5A2D	GB/T 12345—1990，58—13
3957	詆	G1-5A2E	GB/T 12345—1990，58—14
3958	詔	G1-5A2F	GB/T 12345—1990，58—15
3959	詘	G1-5A30	GB/T 12345—1990，58—16
3960	詒	G1-5A31	GB/T 12345—1990，58—17
3961	誆	G1-5A32	GB/T 12345—1990，58—18
3962	誄	G1-5A33	GB/T 12345—1990，58—19
3963	詿	G1-5A34	GB/T 12345—1990，58—20
3964	詰	G1-5A35	GB/T 12345—1990，58—21
3965	詼	G1-5A36	GB/T 12345—1990，58—22
3966	詵	G1-5A37	GB/T 12345—1990，58—23
3967	詬	G1-5A38	GB/T 12345—1990，58—24
3968	詮	G1-5A39	GB/T 12345—1990，58—25
3969	諍	G1-5A3A	GB/T 12345—1990，58—26
3970	諢	G1-5A3B	GB/T 12345—1990，58—27
3971	詡	G1-5A3C	GB/T 12345—1990，58—28
3972	誚	G1-5A3D	GB/T 12345—1990，58—29
3973	誥	G1-5A3E	GB/T 12345—1990，58—30
3974	誑	G1-5A3F	GB/T 12345—1990，58—31
3975	誒	G1-5A40	GB/T 12345—1990，58—32
3976	諏	G1-5A41	GB/T 12345—1990，58—33
3977	諑	G1-5A42	GB/T 12345—1990，58—34
3978	諉	G1-5A43	GB/T 12345—1990，58—35
3979	諛	G1-5A44	GB/T 12345—1990，58—36
3980	諗	G1-5A45	GB/T 12345—1990，58—37
3981	諂	G1-5A46	GB/T 12345—1990，58—38
3982	誶	G1-5A47	GB/T 12345—1990，58—39
3983	諶	G1-5A48	GB/T 12345—1990，58—40
3984	諫	G1-5A49	GB/T 12345—1990，58—41
3985	謔	G1-5A4A	GB/T 12345—1990，58—42
3986	謁	G1-5A4B	GB/T 12345—1990，58—43
3987	諤	G1-5A4C	GB/T 12345—1990，58—44
3988	諭	G1-5A4D	GB/T 12345—1990，58—45
3989	諼	G1-5A4E	GB/T 12345—1990，58—46
3990	諳	G1-5A4F	GB/T 12345—1990，58—47
3991	諦	G1-5A50	GB/T 12345—1990，58—48
3992	諮	G1-5A51	GB/T 12345—1990，58—49
3993	諞	G1-5A52	GB/T 12345—1990，58—50
3994	謨	G1-5A53	GB/T 12345—1990，58—51
3995	讜	G1-5A54	GB/T 12345—1990，58—52
3996	謖	G1-5A55	GB/T 12345—1990，58—53
3997	謚	G1-5A56	GB/T 12345—1990，58—54
3998	謐	G1-5A57	GB/T 12345—1990，58—55
3999	謫	G1-5A58	GB/T 12345—1990，58—56
4000	謭	G1-5A59	GB/T 12345—1990，58—57
4001	譖	G1-5A5A	GB/T 12345—1990，58—58
4002	譙	G1-5A5B	GB/T 12345—1990，58—59
4003	譎	G1-5A5C	GB/T 12345—1990，58—60
4004	讞	G1-5A5D	GB/T 12345—1990，58—61
4005	譫	G1-5A5E	GB/T 12345—1990，58—62
4006	讖	G1-5A5F	GB/T 12345—1990，58—63
4007	卩	G1-5A60	GB/T 12345—1990，58—64
4008	卺	G1-5A61	GB/T 12345—1990，58—65
4009	阝	G1-5A62	GB/T 12345—1990，58—66
4010	阢	G1-5A63	GB/T 12345—1990，58—67
4011	阡	G1-5A64	GB/T 12345—1990，58—68
4012	阱	G1-5A65	GB/T 12345—1990，58—69
4013	阪	G1-5A66	GB/T 12345—1990，58—70
4014	阽	G1-5A67	GB/T 12345—1990，58—71
4015	阼	G1-5A68	GB/T 12345—1990，58—72
4016	陂	G1-5A69	GB/T 12345—1990，58—73
4017	陘	G1-5A6A	GB/T 12345—1990，58—74
4018	陔	G1-5A6B	GB/T 12345—1990，58—75
4019	陟	G1-5A6C	GB/T 12345—1990，58—76
4020	隉	G1-5A6D	GB/T 12345—1990，58—77
4021	陬	G1-5A6E	GB/T 12345—1990，58—78
4022	陲	G1-5A6F	GB/T 12345—1990，58—79
4023	陴	G1-5A70	GB/T 12345—1990，58—80
4024	隈	G1-5A71	GB/T 12345—1990，58—81
4025	隍	G1-5A72	GB/T 12345—1990，58—82
4026	隗	G1-5A73	GB/T 12345—1990，58—83
4027	隰	G1-5A74	GB/T 12345—1990，58—84
4028	邗	G1-5A75	GB/T 12345—1990，58—85
4029	邛	G1-5A76	GB/T 12345—1990，58—86
4030	鄺	G1-5A77	GB/T 12345—1990，58—87
4031	邙	G1-5A78	GB/T 12345—1990，58—88
4032	鄔	G1-5A79	GB/T 12345—1990，58—89
4033	邡	G1-5A7A	GB/T 12345—1990，58—90
4034	邴	G1-5A7B	GB/T 12345—1990，58—91
4035	邳	G1-5A7C	GB/T 12345—1990，58—92
4036	邶	G1-5A7D	GB/T 12345—1990，58—93
4037	鄴	G1-5A7E	GB/T 12345—1990，58—94
4038	邸	G1-5B21	GB/T 12345—1990，59—01
4039	邰	G1-5B22	GB/T 12345—1990，59—02
4040	郟	G1-5B23	GB/T 12345—1990，59—03
4041	郅	G1-5B24	GB/T 12345—1990，59—04
4042	邾	G1-5B25	GB/T 12345—1990，59—05
4043	鄶	G1-5B26	GB/T 12345—1990，59—06
4044	郄	G1-5B27	GB/T 12345—1990，59—07
4045	郇	G1-5B28	GB/T 12345—1990，59—08
4046	鄆	G1-5B29	GB/T 12345—1990，59—09
4047	酈	G1-5B2A	GB/T 12345—1990，59—10
4048	郢	G1-5B2B	GB/T 12345—1990，59—11
4049	郜	G1-5B2C	GB/T 12345—1990，59—12
4050	郗	G1-5B2D	GB/T 12345—1990，59—13
4051	郛	G1-5B2E	GB/T 12345—1990，59—14
4052	郫	G1-5B2F	GB/T 12345—1990，59—15
4053	郯	G1-5B30	GB/T 12345—1990，59—16
4054	郾	G1-5B31	GB/T 12345—1990，59—17
4055	鄄	G1-5B32	GB/T 12345—1990，59—18
4056	鄢	G1-5B33	GB/T 12345—1990，59—19
4057	鄞	G1-5B34	GB/T 12345—1990，59—20
4058	鄣	G1-5B35	GB/T 12345—1990，59—21
4059	鄱	G1-5B36	GB/T 12345—1990，59—22
4060	鄯	G1-5B37	GB/T 12345—1990，59—23
4061	鄹	G1-5B38	GB/T 12345—1990，59—24
4062	酃	G1-5B39	GB/T 12345—1990，59—25
4063	酆	G1-5B3A	GB/T 12345—1990，59—26
4064	芻	G1-5B3B	GB/T 12345—1990，59—27
4065	奐	G1-5B3C	GB/T 12345—1990，59—28
4066	勱	G1-5B3D	GB/T 12345—1990，59—29
4067	劬	G1-5B3E	GB/T 12345—1990，59—30
4068	劭	G1-5B3F	GB/T 12345—1990，59—31
4069	劾	G1-5B40	GB/T 12345—1990，59—32
4070	哿	G1-5B41	GB/T 12345—1990，59—33
4071	勐	G1-5B42	GB/T 12345—1990，59—34
4072	勖	G1-5B43	GB/T 12345—1990，59—35
4073	勰	G1-5B44	GB/T 12345—1990，59—36
4074	叟	G1-5B45	GB/T 12345—1990，59—37
4075	燮	G1-5B46	GB/T 12345—1990，59—38
4076	矍	G1-5B47	GB/T 12345—1990，59—39
4077	廴	G1-5B48	GB/T 12345—1990，59—40
4078	凵	G1-5B49	GB/T 12345—1990，59—41
4079	凼	G1-5B4A	GB/T 12345—1990，59—42
4080	鬯	G1-5B4B	GB/T 12345—1990，59—43
4081	厶	G1-5B4C	GB/T 12345—1990，59—44
4082	弁	G1-5B4D	GB/T 12345—1990，59—45
4083	畚	G1-5B4E	GB/T 12345—1990，59—46
4084	巰	G1-5B4F	GB/T 12345—1990，59—47
4085	坌	G1-5B50	GB/T 12345—1990，59—48
4086	堊	G1-5B51	GB/T 12345—1990，59—49
4087	垡	G1-5B52	GB/T 12345—1990，59—50
4088	塾	G1-5B53	GB/T 12345—1990，59—51
4089	墼	G1-5B54	GB/T 12345—1990，59—52
4090	壅	G1-5B55	GB/T 12345—1990，59—53
4091	壑	G1-5B56	GB/T 12345—1990，59—54
4092	圩	G1-5B57	GB/T 12345—1990，59—55
4093	圬	G1-5B58	GB/T 12345—1990，59—56
4094	圪	G1-5B59	GB/T 12345—1990，59—57
4095	圳	G1-5B5A	GB/T 12345—1990，59—58
4096	壙	G1-5B5B	GB/T 12345—1990，59—59
4097	圮	G1-5B5C	GB/T 12345—1990，59—60
4098	圯	G1-5B5D	GB/T 12345—1990，59—61
4099	壢	G1-5B5E	GB/T 12345—1990，59—62
4100	圻	G1-5B5F	GB/T 12345—1990，59—63
4101	坂	G1-5B60	GB/T 12345—1990，59—64
4102	坩	G1-5B61	GB/T 12345—1990，59—65
4103	壠	G1-5B62	GB/T 12345—1990，59—66
4104	坫	G1-5B63	GB/T 12345—1990，59—67
4105	壚	G1-5B64	GB/T 12345—1990，59—68
4106	坼	G1-5B65	GB/T 12345—1990，59—69
4107	坻	G1-5B66	GB/T 12345—1990，59—70
4108	坨	G1-5B67	GB/T 12345—1990，59—71
4109	坭	G1-5B68	GB/T 12345—1990，59—72
4110	坶	G1-5B69	GB/T 12345—1990，59—73
4111	坳	G1-5B6A	GB/T 12345—1990，59—74
4112	埡	G1-5B6B	GB/T 12345—1990，59—75
4113	垤	G1-5B6C	GB/T 12345—1990，59—76
4114	垌	G1-5B6D	GB/T 12345—1990，59—77
4115	塏	G1-5B6E	GB/T 12345—1990，59—78
4116	埏	G1-5B6F	GB/T 12345—1990，59—79
4117	垧	G1-5B70	GB/T 12345—1990，59—80
4118	堖	G1-5B71	GB/T 12345—1990，59—81
4119	垓	G1-5B72	GB/T 12345—1990，59—82
4120	垠	G1-5B73	GB/T 12345—1990，59—83
4121	埕	G1-5B74	GB/T 12345—1990，59—84
4122	塒	G1-5B75	GB/T 12345—1990，59—85
4123	堝	G1-5B76	GB/T 12345—1990，59—86
4124	塤	G1-5B77	GB/T 12345—1990，59—87
4125	埒	G1-5B78	GB/T 12345—1990，59—88
4126	垸	G1-5B79	GB/T 12345—1990，59—89
4127	埴	G1-5B7A	GB/T 12345—1990，59—90
4128	埯	G1-5B7B	GB/T 12345—1990，59—91
4129	埸	G1-5B7C	GB/T 12345—1990，59—92
4130	埤	G1-5B7D	GB/T 12345—1990，59—93
4131	埝	G1-5B7E	GB/T 12345—1990，59—94
4132	堋	G1-5C21	GB/T 12345—1990，60—01
4133	堍	G1-5C22	GB/T 12345—1990，60—02
4134	埽	G1-5C23	GB/T 12345—1990，60—03
4135	埭	G1-5C24	GB/T 12345—1990，60—04
4136	堀	G1-5C25	GB/T 12345—1990，60—05
4137	堞	G1-5C26	GB/T 12345—1990，60—06
4138	堙	G1-5C27	GB/T 12345—1990，60—07
4139	塄	G1-5C28	GB/T 12345—1990，60—08
4140	堠	G1-5C29	GB/T 12345—1990，60—09
4141	塥	G1-5C2A	GB/T 12345—1990，60—10
4142	塬	G1-5C2B	GB/T 12345—1990，60—11
4143	墁	G1-5C2C	GB/T 12345—1990，60—12
4144	墉	G1-5C2D	GB/T 12345—1990，60—13
4145	墚	G1-5C2E	GB/T 12345—1990，60—14
4146	墀	G1-5C2F	GB/T 12345—1990，60—15
4147	馨	G1-5C30	GB/T 12345—1990，60—16
4148	鼙	G1-5C31	GB/T 12345—1990，60—17
4149	懿	G1-5C32	GB/T 12345—1990，60—18
4150	艹	G1-5C33	GB/T 12345—1990，60—19
4151	艽	G1-5C34	GB/T 12345—1990，60—20
4152	艿	G1-5C35	GB/T 12345—1990，60—21
4153	芏	G1-5C36	GB/T 12345—1990，60—22
4154	芊	G1-5C37	GB/T 12345—1990，60—23
4155	芨	G1-5C38	GB/T 12345—1990，60—24
4156	芄	G1-5C39	GB/T 12345—1990，60—25
4157	芎	G1-5C3A	GB/T 12345—1990，60—26
4158	芑	G1-5C3B	GB/T 12345—1990，60—27
4159	薌	G1-5C3C	GB/T 12345—1990，60—28
4160	芙	G1-5C3D	GB/T 12345—1990，60—29
4161	芫	G1-5C3E	GB/T 12345—1990，60—30
4162	蕓	G1-5C3F	GB/T 12345—1990，60—31
4163	芾	G1-5C40	GB/T 12345—1990，60—32
4164	芰	G1-5C41	GB/T 12345—1990，60—33
4165	藶	G1-5C42	GB/T 12345—1990，60—34
4166	苊	G1-5C43	GB/T 12345—1990，60—35
4167	苣	G1-5C44	GB/T 12345—1990，60—36
4168	芘	G1-5C45	GB/T 12345—1990，60—37
4169	芷	G1-5C46	GB/T 12345—1990，60—38
4170	芮	G1-5C47	GB/T 12345—1990，60—39
4171	莧	G1-5C48	GB/T 12345—1990，60—40
4172	萇	G1-5C49	GB/T 12345—1990，60—41
4173	蓯	G1-5C4A	GB/T 12345—1990，60—42
4174	芩	G1-5C4B	GB/T 12345—1990，60—43
4175	芴	G1-5C4C	GB/T 12345—1990，60—44
4176	芡	G1-5C4D	GB/T 12345—1990，60—45
4177	芪	G1-5C4E	GB/T 12345—1990，60—46
4178	芟	G1-5C4F	GB/T 12345—1990，60—47
4179	苄	G1-5C50	GB/T 12345—1990，60—48
4180	苧	G1-5C51	GB/T 12345—1990，60—49
4181	芤	G1-5C52	GB/T 12345—1990，60—50
4182	苡	G1-5C53	GB/T 12345—1990，60—51
4183	茉	G1-5C54	GB/T 12345—1990，60—52
4184	苷	G1-5C55	GB/T 12345—1990，60—53
4185	苤	G1-5C56	GB/T 12345—1990，60—54
4186	蘢	G1-5C57	GB/T 12345—1990，60—55
4187	茇	G1-5C58	GB/T 12345—1990，60—56
4188	苜	G1-5C59	GB/T 12345—1990，60—57
4189	苴	G1-5C5A	GB/T 12345—1990，60—58
4190	苒	G1-5C5B	GB/T 12345—1990，60—59
4191	苘	G1-5C5C	GB/T 12345—1990，60—60
4192	茌	G1-5C5D	GB/T 12345—1990，60—61
4193	苻	G1-5C5E	GB/T 12345—1990，60—62
4194	苓	G1-5C5F	GB/T 12345—1990，60—63
4195	蔦	G1-5C60	GB/T 12345—1990，60—64
4196	茚	G1-5C61	GB/T 12345—1990，60—65
4197	茆	G1-5C62	GB/T 12345—1990，60—66
4198	塋	G1-5C63	GB/T 12345—1990，60—67
4199	煢	G1-5C64	GB/T 12345—1990，60—68
4200	苠	G1-5C65	GB/T 12345—1990，60—69
4201	苕	G1-5C66	GB/T 12345—1990，60—70
4202	茜	G1-5C67	GB/T 12345—1990，60—71
4203	荑	G1-5C68	GB/T 12345—1990，60—72
4204	蕘	G1-5C69	GB/T 12345—1990，60—73
4205	蓽	G1-5C6A	GB/T 12345—1990，60—74
4206	茈	G1-5C6B	GB/T 12345—1990，60—75
4207	莒	G1-5C6C	GB/T 12345—1990，60—76
4208	茼	G1-5C6D	GB/T 12345—1990，60—77
4209	茴	G1-5C6E	GB/T 12345—1990，60—78
4210	茱	G1-5C6F	GB/T 12345—1990，60—79
4211	莛	G1-5C70	GB/T 12345—1990，60—80
4212	蕎	G1-5C71	GB/T 12345—1990，60—81
4213	茯	G1-5C72	GB/T 12345—1990，60—82
4214	荏	G1-5C73	GB/T 12345—1990，60—83
4215	荇	G1-5C74	GB/T 12345—1990，60—84
4216	荃	G1-5C75	GB/T 12345—1990，60—85
4217	薈	G1-5C76	GB/T 12345—1990，60—86
4218	荀	G1-5C77	GB/T 12345—1990，60—87
4219	茗	G1-5C78	GB/T 12345—1990，60—88
4220	薺	G1-5C79	GB/T 12345—1990，60—89
4221	茭	G1-5C7A	GB/T 12345—1990，60—90
4222	茺	G1-5C7B	GB/T 12345—1990，60—91
4223	茳	G1-5C7C	GB/T 12345—1990，60—92
4224	犖	G1-5C7D	GB/T 12345—1990，60—93
4225	滎	G1-5C7E	GB/T 12345—1990，60—94
4226	蕁	G1-5D21	GB/T 12345—1990，61—01
4227	茛	G1-5D22	GB/T 12345—1990，61—02
4228	藎	G1-5D23	GB/T 12345—1990，61—03
4229	蕒	G1-5D24	GB/T 12345—1990，61—04
4230	蓀	G1-5D25	GB/T 12345—1990，61—05
4231	葒	G1-5D26	GB/T 12345—1990，61—06
4232	葤	G1-5D27	GB/T 12345—1990，61—07
4233	莰	G1-5D28	GB/T 12345—1990，61—08
4234	荸	G1-5D29	GB/T 12345—1990，61—09
4235	蒔	G1-5D2A	GB/T 12345—1990，61—10
4236	萵	G1-5D2B	GB/T 12345—1990，61—11
4237	莠	G1-5D2C	GB/T 12345—1990，61—12
4238	莪	G1-5D2D	GB/T 12345—1990，61—13
4239	莓	G1-5D2E	GB/T 12345—1990，61—14
4240	莜	G1-5D2F	GB/T 12345—1990，61—15
4241	莅	G1-5D30	GB/T 12345—1990，61—16
4242	荼	G1-5D31	GB/T 12345—1990，61—17
4243	薟	G1-5D32	GB/T 12345—1990，61—18
4244	莩	G1-5D33	GB/T 12345—1990，61—19
4245	荽	G1-5D34	GB/T 12345—1990，61—20
4246	蕕	G1-5D35	GB/T 12345—1990，61—21
4247	荻	G1-5D36	GB/T 12345—1990，61—22
4248	莘	G1-5D37	GB/T 12345—1990，61—23
4249	莞	G1-5D38	GB/T 12345—1990，61—24
4250	莨	G1-5D39	GB/T 12345—1990，61—25
4251	鶯	G1-5D3A	GB/T 12345—1990，61—26
4252	蒓	G1-5D3B	GB/T 12345—1990，61—27
4253	菁	G1-5D3C	GB/T 12345—1990，61—28
4254	萁	G1-5D3D	GB/T 12345—1990，61—29
4255	菥	G1-5D3E	GB/T 12345—1990，61—30
4256	菘	G1-5D3F	GB/T 12345—1990，61—31
4257	堇	G1-5D40	GB/T 12345—1990，61—32
4258	萘	G1-5D41	GB/T 12345—1990，61—33
4259	萋	G1-5D42	GB/T 12345—1990，61—34
4260	菝	G1-5D43	GB/T 12345—1990，61—35
4261	菽	G1-5D44	GB/T 12345—1990，61—36
4262	菖	G1-5D45	GB/T 12345—1990，61—37
4263	萜	G1-5D46	GB/T 12345—1990，61—38
4264	萸	G1-5D47	GB/T 12345—1990，61—39
4265	萑	G1-5D48	GB/T 12345—1990，61—40
4266	萆	G1-5D49	GB/T 12345—1990，61—41
4267	菔	G1-5D4A	GB/T 12345—1990，61—42
4268	菟	G1-5D4B	GB/T 12345—1990，61—43
4269	萏	G1-5D4C	GB/T 12345—1990，61—44
4270	萃	G1-5D4D	GB/T 12345—1990，61—45
4271	菸	G1-5D4E	GB/T 12345—1990，61—46
4272	菹	G1-5D4F	GB/T 12345—1990，61—47
4273	菪	G1-5D50	GB/T 12345—1990，61—48
4274	菅	G1-5D51	GB/T 12345—1990，61—49
4275	菀	G1-5D52	GB/T 12345—1990，61—50
4276	縈	G1-5D53	GB/T 12345—1990，61—51
4277	菰	G1-5D54	GB/T 12345—1990，61—52
4278	菡	G1-5D55	GB/T 12345—1990，61—53
4279	葜	G1-5D56	GB/T 12345—1990，61—54
4280	葑	G1-5D57	GB/T 12345—1990，61—55
4281	葚	G1-5D58	GB/T 12345—1990，61—56
4282	葙	G1-5D59	GB/T 12345—1990，61—57
4283	葳	G1-5D5A	GB/T 12345—1990，61—58
4284	蕆	G1-5D5B	GB/T 12345—1990，61—59
4285	蒈	G1-5D5C	GB/T 12345—1990，61—60
4286	葺	G1-5D5D	GB/T 12345—1990，61—61
4287	蕢	G1-5D5E	GB/T 12345—1990，61—62
4288	葸	G1-5D5F	GB/T 12345—1990，61—63
4289	萼	G1-5D60	GB/T 12345—1990，61—64
4290	葆	G1-5D61	GB/T 12345—1990，61—65
4291	葩	G1-5D62	GB/T 12345—1990，61—66
4292	葶	G1-5D63	GB/T 12345—1990，61—67
4293	蔞	G1-5D64	GB/T 12345—1990，61—68
4294	蒎	G1-5D65	GB/T 12345—1990，61—69
4295	萱	G1-5D66	GB/T 12345—1990，61—70
4296	葭	G1-5D67	GB/T 12345—1990，61—71
4297	蓁	G1-5D68	GB/T 12345—1990，61—72
4298	蓍	G1-5D69	GB/T 12345—1990，61—73
4299	蓐	G1-5D6A	GB/T 12345—1990，61—74
4300	驀	G1-5D6B	GB/T 12345—1990，61—75
4301	蒽	G1-5D6C	GB/T 12345—1990，61—76
4302	蓓	G1-5D6D	GB/T 12345—1990，61—77
4303	蓊	G1-5D6E	GB/T 12345—1990，61—78
4304	蒿	G1-5D6F	GB/T 12345—1990，61—79
4305	蒺	G1-5D70	GB/T 12345—1990，61—80
4306	蘺	G1-5D71	GB/T 12345—1990，61—81
4307	蒡	G1-5D72	GB/T 12345—1990，61—82
4308	蒹	G1-5D73	GB/T 12345—1990，61—83
4309	蒴	G1-5D74	GB/T 12345—1990，61—84
4310	蒗	G1-5D75	GB/T 12345—1990，61—85
4311	鎣	G1-5D76	GB/T 12345—1990，61—86
4312	蕷	G1-5D77	GB/T 12345—1990，61—87
4313	蔌	G1-5D78	GB/T 12345—1990，61—88
4314	甍	G1-5D79	GB/T 12345—1990，61—89
4315	蔸	G1-5D7A	GB/T 12345—1990，61—90
4316	蓰	G1-5D7B	GB/T 12345—1990，61—91
4317	蘞	G1-5D7C	GB/T 12345—1990，61—92
4318	蔟	G1-5D7D	GB/T 12345—1990，61—93
4319	藺	G1-5D7E	GB/T 12345—1990，61—94
4320	蕖	G1-5E21	GB/T 12345—1990，62—01
4321	蔻	G1-5E22	GB/T 12345—1990，62—02
4322	蓿	G1-5E23	GB/T 12345—1990，62—03
4323	蓼	G1-5E24	GB/T 12345—1990，62—04
4324	蕙	G1-5E25	GB/T 12345—1990，62—05
4325	蕈	G1-5E26	GB/T 12345—1990，62—06
4326	蕨	G1-5E27	GB/T 12345—1990，62—07
4327	蕤	G1-5E28	GB/T 12345—1990，62—08
4328	蕞	G1-5E29	GB/T 12345—1990，62—09
4329	蕺	G1-5E2A	GB/T 12345—1990，62—10
4330	瞢	G1-5E2B	GB/T 12345—1990，62—11
4331	蕃	G1-5E2C	GB/T 12345—1990，62—12
4332	蘄	G1-5E2D	GB/T 12345—1990，62—13
4333	蕻	G1-5E2E	GB/T 12345—1990，62—14
4334	薤	G1-5E2F	GB/T 12345—1990，62—15
4335	薨	G1-5E30	GB/T 12345—1990，62—16
4336	薇	G1-5E31	GB/T 12345—1990，62—17
4337	薏	G1-5E32	GB/T 12345—1990，62—18
4338	蕹	G1-5E33	GB/T 12345—1990，62—19
4339	藪	G1-5E34	GB/T 12345—1990，62—20
4340	薜	G1-5E35	GB/T 12345—1990，62—21
4341	薅	G1-5E36	GB/T 12345—1990，62—22
4342	薹	G1-5E37	GB/T 12345—1990，62—23
4343	薷	G1-5E38	GB/T 12345—1990，62—24
4344	薰	G1-5E39	GB/T 12345—1990，62—25
4345	蘚	G1-5E3A	GB/T 12345—1990，62—26
4346	藁	G1-5E3B	GB/T 12345—1990，62—27
4347	藜	G1-5E3C	GB/T 12345—1990，62—28
4348	藿	G1-5E3D	GB/T 12345—1990，62—29
4349	蘧	G1-5E3E	GB/T 12345—1990，62—30
4350	蘅	G1-5E3F	GB/T 12345—1990，62—31
4351	蘩	G1-5E40	GB/T 12345—1990，62—32
4352	蘖	G1-5E41	GB/T 12345—1990，62—33
4353	蘼	G1-5E42	GB/T 12345—1990，62—34
4354	廾	G1-5E43	GB/T 12345—1990，62—35
4355	弈	G1-5E44	GB/T 12345—1990，62—36
4356	夼	G1-5E45	GB/T 12345—1990，62—37
4357	奩	G1-5E46	GB/T 12345—1990，62—38
4358	耷	G1-5E47	GB/T 12345—1990，62—39
4359	奕	G1-5E48	GB/T 12345—1990，62—40
4360	奚	G1-5E49	GB/T 12345—1990，62—41
4361	奘	G1-5E4A	GB/T 12345—1990，62—42
4362	匏	G1-5E4B	GB/T 12345—1990，62—43
4363	尢	G1-5E4C	GB/T 12345—1990，62—44
4364	尥	G1-5E4D	GB/T 12345—1990，62—45
4365	尬	G1-5E4E	GB/T 12345—1990，62—46
4366	尷	G1-5E4F	GB/T 12345—1990，62—47
4367	扌	G1-5E50	GB/T 12345—1990，62—48
4368	捫	G1-5E51	GB/T 12345—1990，62—49
4369	摶	G1-5E52	GB/T 12345—1990，62—50
4370	抻	G1-5E53	GB/T 12345—1990，62—51
4371	拊	G1-5E54	GB/T 12345—1990，62—52
4372	拚	G1-5E55	GB/T 12345—1990，62—53
4373	拗	G1-5E56	GB/T 12345—1990，62—54
4374	拮	G1-5E57	GB/T 12345—1990，62—55
4375	撟	G1-5E58	GB/T 12345—1990，62—56
4376	拶	G1-5E59	GB/T 12345—1990，62—57
4377	挹	G1-5E5A	GB/T 12345—1990，62—58
4378	捋	G1-5E5B	GB/T 12345—1990，62—59
4379	捃	G1-5E5C	GB/T 12345—1990，62—60
4380	掭	G1-5E5D	GB/T 12345—1990，62—61
4381	揶	G1-5E5E	GB/T 12345—1990，62—62
4382	捱	G1-5E5F	GB/T 12345—1990，62—63
4383	捺	G1-5E60	GB/T 12345—1990，62—64
4384	掎	G1-5E61	GB/T 12345—1990，62—65
4385	摑	G1-5E62	GB/T 12345—1990，62—66
4386	捭	G1-5E63	GB/T 12345—1990，62—67
4387	掬	G1-5E64	GB/T 12345—1990，62—68
4388	掊	G1-5E65	GB/T 12345—1990，62—69
4389	捩	G1-5E66	GB/T 12345—1990，62—70
4390	掮	G1-5E67	GB/T 12345—1990，62—71
4391	摜	G1-5E68	GB/T 12345—1990，62—72
4392	揲	G1-5E69	GB/T 12345—1990，62—73
4393	揸	G1-5E6A	GB/T 12345—1990，62—74
4394	揠	G1-5E6B	GB/T 12345—1990，62—75
4395	撳	G1-5E6C	GB/T 12345—1990，62—76
4396	揄	G1-5E6D	GB/T 12345—1990，62—77
4397	揞	G1-5E6E	GB/T 12345—1990，62—78
4398	揎	G1-5E6F	GB/T 12345—1990，62—79
4399	摒	G1-5E70	GB/T 12345—1990，62—80
4400	揆	G1-5E71	GB/T 12345—1990，62—81
4401	掾	G1-5E72	GB/T 12345—1990，62—82
4402	攄	G1-5E73	GB/T 12345—1990，62—83
4403	摁	G1-5E74	GB/T 12345—1990，62—84
4404	搋	G1-5E75	GB/T 12345—1990，62—85
4405	搛	G1-5E76	GB/T 12345—1990，62—86
4406	搠	G1-5E77	GB/T 12345—1990，62—87
4407	搌	G1-5E78	GB/T 12345—1990，62—88
4408	搦	G1-5E79	GB/T 12345—1990，62—89
4409	搡	G1-5E7A	GB/T 12345—1990，62—90
4410	摞	G1-5E7B	GB/T 12345—1990，62—91
4411	攖	G1-5E7C	GB/T 12345—1990，62—92
4412	摭	G1-5E7D	GB/T 12345—1990，62—93
4413	撖	G1-5E7E	GB/T 12345—1990，62—94
4414	摺	G1-5F21	GB/T 12345—1990，63—01
4415	擷	G1-5F22	GB/T 12345—1990，63—02
4416	擼	G1-5F23	GB/T 12345—1990，63—03
4417	撙	G1-5F24	GB/T 12345—1990，63—04
4418	攛	G1-5F25	GB/T 12345—1990，63—05
4419	擀	G1-5F26	GB/T 12345—1990，63—06
4420	擐	G1-5F27	GB/T 12345—1990，63—07
4421	擗	G1-5F28	GB/T 12345—1990，63—08
4422	擤	G1-5F29	GB/T 12345—1990，63—09
4423	擢	G1-5F2A	GB/T 12345—1990，63—10
4424	攉	G1-5F2B	GB/T 12345—1990，63—11
4425	攥	G1-5F2C	GB/T 12345—1990，63—12
