num	glyph	pseudo G7-source	description
4047	绥	G7-31516.1	简化字总表，第3表第1516个字头第1个字样
4048	綏	G7-31516.2	简化字总表，第3表第1516个字头第2个字样
4049	绦	G7-31517.1	简化字总表，第3表第1517个字头第1个字样
4050	縧	G7-31517.2	简化字总表，第3表第1517个字头第2个字样
4051	鸶	G7-31518.1	简化字总表，第3表第1518个字头第1个字样
4052	鷥	G7-31518.2	简化字总表，第3表第1518个字头第2个字样
4053	综	G7-31519.1	简化字总表，第3表第1519个字头第1个字样
4054	綜	G7-31519.2	简化字总表，第3表第1519个字头第2个字样
4055	绽	G7-31520.1	简化字总表，第3表第1520个字头第1个字样
4056	綻	G7-31520.2	简化字总表，第3表第1520个字头第2个字样
4057	绾	G7-31521.1	简化字总表，第3表第1521个字头第1个字样
4058	綰	G7-31521.2	简化字总表，第3表第1521个字头第2个字样
4059	绻	G7-31522.1	简化字总表，第3表第1522个字头第1个字样
4060	綣	G7-31522.2	简化字总表，第3表第1522个字头第2个字样
4061	绩	G7-31523.1	简化字总表，第3表第1523个字头第1个字样
4062	績	G7-31523.2	简化字总表，第3表第1523个字头第2个字样
4063	绫	G7-31524.1	简化字总表，第3表第1524个字头第1个字样
4064	綾	G7-31524.2	简化字总表，第3表第1524个字头第2个字样
4065	绪	G7-31525.1	简化字总表，第3表第1525个字头第1个字样
4066	緒	G7-31525.2	简化字总表，第3表第1525个字头第2个字样
4067	续	G7-31526.1	简化字总表，第3表第1526个字头第1个字样
4068	續	G7-31526.2	简化字总表，第3表第1526个字头第2个字样
4069	绮	G7-31527.1	简化字总表，第3表第1527个字头第1个字样
4070	綺	G7-31527.2	简化字总表，第3表第1527个字头第2个字样
4071	缀	G7-31528.1	简化字总表，第3表第1528个字头第1个字样
4072	綴	G7-31528.2	简化字总表，第3表第1528个字头第2个字样
4073	绿	G7-31529.1	简化字总表，第3表第1529个字头第1个字样
4074	緑	G7-31529.2	简化字总表，第3表第1529个字头第2个字样
4075	绰	G7-31530.1	简化字总表，第3表第1530个字头第1个字样
4076	綽	G7-31530.2	简化字总表，第3表第1530个字头第2个字样
4077	绲	G7-31531.1	简化字总表，第3表第1531个字头第1个字样
4078	緄	G7-31531.2	简化字总表，第3表第1531个字头第2个字样
4079	绳	G7-31532.1	简化字总表，第3表第1532个字头第1个字样
4080	繩	G7-31532.2	简化字总表，第3表第1532个字头第2个字样
4081	绯	G7-31533.1	简化字总表，第3表第1533个字头第1个字样
4082	緋	G7-31533.2	简化字总表，第3表第1533个字头第2个字样
4083	绶	G7-31534.1	简化字总表，第3表第1534个字头第1个字样
4084	綬	G7-31534.2	简化字总表，第3表第1534个字头第2个字样
4085	绸	G7-31535.1	简化字总表，第3表第1535个字头第1个字样
4086	綢	G7-31535.2	简化字总表，第3表第1535个字头第2个字样
4087	绷	G7-31536.1	简化字总表，第3表第1536个字头第1个字样
4088	綳	G7-31536.2	简化字总表，第3表第1536个字头第2个字样
4089	绺	G7-31537.1	简化字总表，第3表第1537个字头第1个字样
4090	綹	G7-31537.2	简化字总表，第3表第1537个字头第2个字样
4091	维	G7-31538.1	简化字总表，第3表第1538个字头第1个字样
4092	維	G7-31538.2	简化字总表，第3表第1538个字头第2个字样
4093	绵	G7-31539.1	简化字总表，第3表第1539个字头第1个字样
4094	綿	G7-31539.2	简化字总表，第3表第1539个字头第2个字样
4095	缁	G7-31540.1	简化字总表，第3表第1540个字头第1个字样
4096	緇	G7-31540.2	简化字总表，第3表第1540个字头第2个字样
4097	缔	G7-31541.1	简化字总表，第3表第1541个字头第1个字样
4098	締	G7-31541.2	简化字总表，第3表第1541个字头第2个字样
4099	编	G7-31542.1	简化字总表，第3表第1542个字头第1个字样
4100	編	G7-31542.2	简化字总表，第3表第1542个字头第2个字样
4101	缕	G7-31543.1	简化字总表，第3表第1543个字头第1个字样
4102	縷	G7-31543.2	简化字总表，第3表第1543个字头第2个字样
4103	缃	G7-31544.1	简化字总表，第3表第1544个字头第1个字样
4104	緗	G7-31544.2	简化字总表，第3表第1544个字头第2个字样
4105	缂	G7-31545.1	简化字总表，第3表第1545个字头第1个字样
4106	緙	G7-31545.2	简化字总表，第3表第1545个字头第2个字样
4107	缅	G7-31546.1	简化字总表，第3表第1546个字头第1个字样
4108	緬	G7-31546.2	简化字总表，第3表第1546个字头第2个字样
4109	缘	G7-31547.1	简化字总表，第3表第1547个字头第1个字样
4110	緣	G7-31547.2	简化字总表，第3表第1547个字头第2个字样
4111	缉	G7-31548.1	简化字总表，第3表第1548个字头第1个字样
4112	緝	G7-31548.2	简化字总表，第3表第1548个字头第2个字样
4113	缇	G7-31549.1	简化字总表，第3表第1549个字头第1个字样
4114	緹	G7-31549.2	简化字总表，第3表第1549个字头第2个字样
4115	缈	G7-31550.1	简化字总表，第3表第1550个字头第1个字样
4116	緲	G7-31550.2	简化字总表，第3表第1550个字头第2个字样
4117	缗	G7-31551.1	简化字总表，第3表第1551个字头第1个字样
4118	緡	G7-31551.2	简化字总表，第3表第1551个字头第2个字样
4119	缊	G7-31552.1	简化字总表，第3表第1552个字头第1个字样
4120	緼	G7-31552.2	简化字总表，第3表第1552个字头第2个字样
4121	缌	G7-31553.1	简化字总表，第3表第1553个字头第1个字样
4122	緦	G7-31553.2	简化字总表，第3表第1553个字头第2个字样
4123	缆	G7-31554.1	简化字总表，第3表第1554个字头第1个字样
4124	纜	G7-31554.2	简化字总表，第3表第1554个字头第2个字样
4125	缓	G7-31555.1	简化字总表，第3表第1555个字头第1个字样
4126	緩	G7-31555.2	简化字总表，第3表第1555个字头第2个字样
4127	缄	G7-31556.1	简化字总表，第3表第1556个字头第1个字样
4128	緘	G7-31556.2	简化字总表，第3表第1556个字头第2个字样
4129	缑	G7-31557.1	简化字总表，第3表第1557个字头第1个字样
4130	緱	G7-31557.2	简化字总表，第3表第1557个字头第2个字样
4131	缒	G7-31558.1	简化字总表，第3表第1558个字头第1个字样
4132	縋	G7-31558.2	简化字总表，第3表第1558个字头第2个字样
4133	缎	G7-31559.1	简化字总表，第3表第1559个字头第1个字样
4134	緞	G7-31559.2	简化字总表，第3表第1559个字头第2个字样
4135	辔	G7-31560.1	简化字总表，第3表第1560个字头第1个字样
4136	轡	G7-31560.2	简化字总表，第3表第1560个字头第2个字样
4137	缞	G7-31561.1	简化字总表，第3表第1561个字头第1个字样
4138	縗	G7-31561.2	简化字总表，第3表第1561个字头第2个字样
4139	缤	G7-31562.1	简化字总表，第3表第1562个字头第1个字样
4140	繽	G7-31562.2	简化字总表，第3表第1562个字头第2个字样
4141	缟	G7-31563.1	简化字总表，第3表第1563个字头第1个字样
4142	縞	G7-31563.2	简化字总表，第3表第1563个字头第2个字样
4143	缣	G7-31564.1	简化字总表，第3表第1564个字头第1个字样
4144	縑	G7-31564.2	简化字总表，第3表第1564个字头第2个字样
4145	缢	G7-31565.1	简化字总表，第3表第1565个字头第1个字样
4146	縊	G7-31565.2	简化字总表，第3表第1565个字头第2个字样
4147	缚	G7-31566.1	简化字总表，第3表第1566个字头第1个字样
4148	縛	G7-31566.2	简化字总表，第3表第1566个字头第2个字样
4149	缙	G7-31567.1	简化字总表，第3表第1567个字头第1个字样
4150	縉	G7-31567.2	简化字总表，第3表第1567个字头第2个字样
4151	缛	G7-31568.1	简化字总表，第3表第1568个字头第1个字样
4152	縟	G7-31568.2	简化字总表，第3表第1568个字头第2个字样
4153	缜	G7-31569.1	简化字总表，第3表第1569个字头第1个字样
4154	縝	G7-31569.2	简化字总表，第3表第1569个字头第2个字样
4155	缝	G7-31570.1	简化字总表，第3表第1570个字头第1个字样
4156	縫	G7-31570.2	简化字总表，第3表第1570个字头第2个字样
4157	缡	G7-31571.1	简化字总表，第3表第1571个字头第1个字样
4158	縭	G7-31571.2	简化字总表，第3表第1571个字头第2个字样
4159	潍	G7-31572.1	简化字总表，第3表第1572个字头第1个字样
4160	濰	G7-31572.2	简化字总表，第3表第1572个字头第2个字样
4161	缩	G7-31573.1	简化字总表，第3表第1573个字头第1个字样
4162	縮	G7-31573.2	简化字总表，第3表第1573个字头第2个字样
4163	缥	G7-31574.1	简化字总表，第3表第1574个字头第1个字样
4164	縹	G7-31574.2	简化字总表，第3表第1574个字头第2个字样
4165	缪	G7-31575.1	简化字总表，第3表第1575个字头第1个字样
4166	繆	G7-31575.2	简化字总表，第3表第1575个字头第2个字样
4167	缦	G7-31576.1	简化字总表，第3表第1576个字头第1个字样
4168	縵	G7-31576.2	简化字总表，第3表第1576个字头第2个字样
4169	缨	G7-31577.1	简化字总表，第3表第1577个字头第1个字样
4170	纓	G7-31577.2	简化字总表，第3表第1577个字头第2个字样
4171	缫	G7-31578.1	简化字总表，第3表第1578个字头第1个字样
4172	繅	G7-31578.2	简化字总表，第3表第1578个字头第2个字样
4173	缧	G7-31579.1	简化字总表，第3表第1579个字头第1个字样
4174	縲	G7-31579.2	简化字总表，第3表第1579个字头第2个字样
4175	蕴	G7-31580.1	简化字总表，第3表第1580个字头第1个字样
4176	藴	G7-31580.2	简化字总表，第3表第1580个字头第2个字样
4177	缮	G7-31581.1	简化字总表，第3表第1581个字头第1个字样
4178	繕	G7-31581.2	简化字总表，第3表第1581个字头第2个字样
4179	缯	G7-31582.1	简化字总表，第3表第1582个字头第1个字样
4180	繒	G7-31582.2	简化字总表，第3表第1582个字头第2个字样
4181	缬	G7-31583.1	简化字总表，第3表第1583个字头第1个字样
4182	纈	G7-31583.2	简化字总表，第3表第1583个字头第2个字样
4183	缭	G7-31584.1	简化字总表，第3表第1584个字头第1个字样
4184	繚	G7-31584.2	简化字总表，第3表第1584个字头第2个字样
4185	橼	G7-31585.1	简化字总表，第3表第1585个字头第1个字样
4186	櫞	G7-31585.2	简化字总表，第3表第1585个字头第2个字样
4187	缰	G7-31586.1	简化字总表，第3表第1586个字头第1个字样
4188	繮	G7-31586.2	简化字总表，第3表第1586个字头第2个字样
4189	缳	G7-31587.1	简化字总表，第3表第1587个字头第1个字样
4190	繯	G7-31587.2	简化字总表，第3表第1587个字头第2个字样
4191	缲	G7-31588.1	简化字总表，第3表第1588个字头第1个字样
4192	繰	G7-31588.2	简化字总表，第3表第1588个字头第2个字样
4193	缱	G7-31589.1	简化字总表，第3表第1589个字头第1个字样
4194	繾	G7-31589.2	简化字总表，第3表第1589个字头第2个字样
4195	缴	G7-31590.1	简化字总表，第3表第1590个字头第1个字样
4196	繳	G7-31590.2	简化字总表，第3表第1590个字头第2个字样
4197	辫	G7-31591.1	简化字总表，第3表第1591个字头第1个字样
4198	辮	G7-31591.2	简化字总表，第3表第1591个字头第2个字样
4199	缵	G7-31592.1	简化字总表，第3表第1592个字头第1个字样
4200	纘	G7-31592.2	简化字总表，第3表第1592个字头第2个字样
4201	坚	G7-31593.1	简化字总表，第3表第1593个字头第1个字样
4202	堅	G7-31593.2	简化字总表，第3表第1593个字头第2个字样
4203	贤	G7-31594.1	简化字总表，第3表第1594个字头第1个字样
4204	賢	G7-31594.2	简化字总表，第3表第1594个字头第2个字样
4205	肾	G7-31595.1	简化字总表，第3表第1595个字头第1个字样
4206	腎	G7-31595.2	简化字总表，第3表第1595个字头第2个字样
4207	竖	G7-31596.1	简化字总表，第3表第1596个字头第1个字样
4208	竪	G7-31596.2	简化字总表，第3表第1596个字头第2个字样
4209	悭	G7-31597.1	简化字总表，第3表第1597个字头第1个字样
4210	慳	G7-31597.2	简化字总表，第3表第1597个字头第2个字样
4211	紧	G7-31598.1	简化字总表，第3表第1598个字头第1个字样
4212	緊	G7-31598.2	简化字总表，第3表第1598个字头第2个字样
4213	铿	G7-31599.1	简化字总表，第3表第1599个字头第1个字样
4214	鏗	G7-31599.2	简化字总表，第3表第1599个字头第2个字样
4215	鲣	G7-31600.1	简化字总表，第3表第1600个字头第1个字样
4216	鰹	G7-31600.2	简化字总表，第3表第1600个字头第2个字样
4217	劳	G7-31601.1	简化字总表，第3表第1601个字头第1个字样
4218	勞	G7-31601.2	简化字总表，第3表第1601个字头第2个字样
4219	茕	G7-31602.1	简化字总表，第3表第1602个字头第1个字样
4220	煢	G7-31602.2	简化字总表，第3表第1602个字头第2个字样
4221	茔	G7-31603.1	简化字总表，第3表第1603个字头第1个字样
4222	塋	G7-31603.2	简化字总表，第3表第1603个字头第2个字样
4223	荧	G7-31604.1	简化字总表，第3表第1604个字头第1个字样
4224	熒	G7-31604.2	简化字总表，第3表第1604个字头第2个字样
4225	荣	G7-31605.1	简化字总表，第3表第1605个字头第1个字样
4226	榮	G7-31605.2	简化字总表，第3表第1605个字头第2个字样
4227	荥	G7-31606.1	简化字总表，第3表第1606个字头第1个字样
4228	滎	G7-31606.2	简化字总表，第3表第1606个字头第2个字样
4229	荦	G7-31607.1	简化字总表，第3表第1607个字头第1个字样
4230	犖	G7-31607.2	简化字总表，第3表第1607个字头第2个字样
4231	涝	G7-31608.1	简化字总表，第3表第1608个字头第1个字样
4232	澇	G7-31608.2	简化字总表，第3表第1608个字头第2个字样
4233	崂	G7-31609.1	简化字总表，第3表第1609个字头第1个字样
4234	嶗	G7-31609.2	简化字总表，第3表第1609个字头第2个字样
4235	莹	G7-31610.1	简化字总表，第3表第1610个字头第1个字样
4236	瑩	G7-31610.2	简化字总表，第3表第1610个字头第2个字样
4237	捞	G7-31611.1	简化字总表，第3表第1611个字头第1个字样
4238	撈	G7-31611.2	简化字总表，第3表第1611个字头第2个字样
4239	唠	G7-31612.1	简化字总表，第3表第1612个字头第1个字样
4240	嘮	G7-31612.2	简化字总表，第3表第1612个字头第2个字样
4241	莺	G7-31613.1	简化字总表，第3表第1613个字头第1个字样
4242	鶯	G7-31613.2	简化字总表，第3表第1613个字头第2个字样
4243	萤	G7-31614.1	简化字总表，第3表第1614个字头第1个字样
4244	螢	G7-31614.2	简化字总表，第3表第1614个字头第2个字样
4245	营	G7-31615.1	简化字总表，第3表第1615个字头第1个字样
4246	營	G7-31615.2	简化字总表，第3表第1615个字头第2个字样
