num	glyph	pseudo G7-source	description
6235	蝥	G7-T6235.1	现代汉语通用字表，6235
6236	豫	G7-T6236.1	现代汉语通用字表，6236
6237	缬	G7-T6237.1	现代汉语通用字表，6237
6238	缭	G7-T6238.1	现代汉语通用字表，6238
6239	缮	G7-T6239.1	现代汉语通用字表，6239
6240	缯	G7-T6240.1	现代汉语通用字表，6240
6241	骣	G7-T6241.1	现代汉语通用字表，6241
6242	畿	G7-T6242.1	现代汉语通用字表，6242
6243	耩	G7-T6243.1	现代汉语通用字表，6243
6244	耨	G7-T6244.1	现代汉语通用字表，6244
6245	耪	G7-T6245.1	现代汉语通用字表，6245
6246	璞	G7-T6246.1	现代汉语通用字表，6246
6247	璟	G7-T6247.1	现代汉语通用字表，6247
6248	靛	G7-T6248.1	现代汉语通用字表，6248
6249	璠	G7-T6249.1	现代汉语通用字表，6249
6250	璘	G7-T6250.1	现代汉语通用字表，6250
6251	聱	G7-T6251.1	现代汉语通用字表，6251
6252	螯	G7-T6252.1	现代汉语通用字表，6252
6253	髻	G7-T6253.1	现代汉语通用字表，6253
6254	髭	G7-T6254.1	现代汉语通用字表，6254
6255	髹	G7-T6255.1	现代汉语通用字表，6255
6256	擀	G7-T6256.1	现代汉语通用字表，6256
6257	撼	G7-T6257.1	现代汉语通用字表，6257
6258	擂	G7-T6258.1	现代汉语通用字表，6258
6259	操	G7-T6259.1	现代汉语通用字表，6259
6260	熹	G7-T6260.1	现代汉语通用字表，6260
6261	甏	G7-T6261.1	现代汉语通用字表，6261
6262	擐	G7-T6262.1	现代汉语通用字表，6262
6263	擅	G7-T6263.1	现代汉语通用字表，6263
6264	擞	G7-T6264.1	现代汉语通用字表，6264
6265	磬	G7-T6265.1	现代汉语通用字表，6265
6266	鄹	G7-T6266.1	现代汉语通用字表，6266
6267	颞	G7-T6267.1	现代汉语通用字表，6267
6268	蕻	G7-T6268.1	现代汉语通用字表，6268
6269	鞘	G7-T6269.1	现代汉语通用字表，6269
6270	燕	G7-T6270.1	现代汉语通用字表，6270
6271	黇	G7-T6271.1	现代汉语通用字表，6271
6272	颟	G7-T6272.1	现代汉语通用字表，6272
6273	薤	G7-T6273.1	现代汉语通用字表，6273
6274	蕾	G7-T6274.1	现代汉语通用字表，6274
6275	薯	G7-T6275.1	现代汉语通用字表，6275
6276	薨	G7-T6276.1	现代汉语通用字表，6276
6277	薛	G7-T6277.1	现代汉语通用字表，6277
6278	薇	G7-T6278.1	现代汉语通用字表，6278
6279	檠	G7-T6279.1	现代汉语通用字表，6279
6280	擎	G7-T6280.1	现代汉语通用字表，6280
6281	薪	G7-T6281.1	现代汉语通用字表，6281
6282	薏	G7-T6282.1	现代汉语通用字表，6282
6283	蕹	G7-T6283.1	现代汉语通用字表，6283
6284	薮	G7-T6284.1	现代汉语通用字表，6284
6285	薄	G7-T6285.1	现代汉语通用字表，6285
6286	颠	G7-T6286.1	现代汉语通用字表，6286
6287	翰	G7-T6287.1	现代汉语通用字表，6287
6288	噩	G7-T6288.1	现代汉语通用字表，6288
6289	薜	G7-T6289.1	现代汉语通用字表，6289
6290	薅	G7-T6290.1	现代汉语通用字表，6290
6291	樾	G7-T6291.1	现代汉语通用字表，6291
6292	橱	G7-T6292.1	现代汉语通用字表，6292
6293	橛	G7-T6293.1	现代汉语通用字表，6293
6294	橇	G7-T6294.1	现代汉语通用字表，6294
6295	樵	G7-T6295.1	现代汉语通用字表，6295
6296	檎	G7-T6296.1	现代汉语通用字表，6296
6297	橹	G7-T6297.1	现代汉语通用字表，6297
6298	橦	G7-T6298.1	现代汉语通用字表，6298
6299	樽	G7-T6299.1	现代汉语通用字表，6299
6300	樨	G7-T6300.1	现代汉语通用字表，6300
6301	橙	G7-T6301.1	现代汉语通用字表，6301
6302	橘	G7-T6302.1	现代汉语通用字表，6302
6303	橼	G7-T6303.1	现代汉语通用字表，6303
6304	墼	G7-T6304.1	现代汉语通用字表，6304
6305	整	G7-T6305.1	现代汉语通用字表，6305
6306	橐	G7-T6306.1	现代汉语通用字表，6306
6307	融	G7-T6307.1	现代汉语通用字表，6307
6308	翮	G7-T6308.1	现代汉语通用字表，6308
6309	瓢	G7-T6309.1	现代汉语通用字表，6309
6310	醛	G7-T6310.1	现代汉语通用字表，6310
6311	醐	G7-T6311.1	现代汉语通用字表，6311
6312	醍	G7-T6312.1	现代汉语通用字表，6312
6313	醒	G7-T6313.1	现代汉语通用字表，6313
6314	醚	G7-T6314.1	现代汉语通用字表，6314
6315	醑	G7-T6315.1	现代汉语通用字表，6315
6316	觱	G7-T6316.1	现代汉语通用字表，6316
6317	磺	G7-T6317.1	现代汉语通用字表，6317
6318	磲	G7-T6318.1	现代汉语通用字表，6318
6319	赝	G7-T6319.1	现代汉语通用字表，6319
6320	飙	G7-T6320.1	现代汉语通用字表，6320
6321	殪	G7-T6321.1	现代汉语通用字表，6321
6322	霖	G7-T6322.1	现代汉语通用字表，6322
6323	霏	G7-T6323.1	现代汉语通用字表，6323
6324	霓	G7-T6324.1	现代汉语通用字表，6324
6325	霍	G7-T6325.1	现代汉语通用字表，6325
6326	霎	G7-T6326.1	现代汉语通用字表，6326
6327	錾	G7-T6327.1	现代汉语通用字表，6327
6328	辙	G7-T6328.1	现代汉语通用字表，6328
6329	辚	G7-T6329.1	现代汉语通用字表，6329
6330	臻	G7-T6330.1	现代汉语通用字表，6330
6331	冀	G7-T6331.1	现代汉语通用字表，6331
6332	餐	G7-T6332.1	现代汉语通用字表，6332
6333	遽	G7-T6333.1	现代汉语通用字表，6333
6334	氅	G7-T6334.1	现代汉语通用字表，6334
6335	瞥	G7-T6335.1	现代汉语通用字表，6335
6336	瞟	G7-T6336.1	现代汉语通用字表，6336
6337	瞠	G7-T6337.1	现代汉语通用字表，6337
6338	瞰	G7-T6338.1	现代汉语通用字表，6338
6339	嚄	G7-T6339.1	现代汉语通用字表，6339
6340	嚆	G7-T6340.1	现代汉语通用字表，6340
6341	噤	G7-T6341.1	现代汉语通用字表，6341
6342	暾	G7-T6342.1	现代汉语通用字表，6342
6343	曈	G7-T6343.1	现代汉语通用字表，6343
6344	蹀	G7-T6344.1	现代汉语通用字表，6344
6345	蹅	G7-T6345.1	现代汉语通用字表，6345
6346	踶	G7-T6346.1	现代汉语通用字表，6346
6347	踹	G7-T6347.1	现代汉语通用字表，6347
6348	踵	G7-T6348.1	现代汉语通用字表，6348
6349	踽	G7-T6349.1	现代汉语通用字表，6349
6350	嘴	G7-T6350.1	现代汉语通用字表，6350
6351	踱	G7-T6351.1	现代汉语通用字表，6351
6352	蹄	G7-T6352.1	现代汉语通用字表，6352
6353	蹉	G7-T6353.1	现代汉语通用字表，6353
6354	蹁	G7-T6354.1	现代汉语通用字表，6354
6355	蹂	G7-T6355.1	现代汉语通用字表，6355
6356	螨	G7-T6356.1	现代汉语通用字表，6356
6357	蟒	G7-T6357.1	现代汉语通用字表，6357
6358	蟆	G7-T6358.1	现代汉语通用字表，6358
6359	螈	G7-T6359.1	现代汉语通用字表，6359
6360	螅	G7-T6360.1	现代汉语通用字表，6360
6361	螭	G7-T6361.1	现代汉语通用字表，6361
6362	螗	G7-T6362.1	现代汉语通用字表，6362
6363	螃	G7-T6363.1	现代汉语通用字表，6363
6364	螠	G7-T6364.1	现代汉语通用字表，6364
6365	螟	G7-T6365.1	现代汉语通用字表，6365
6366	噱	G7-T6366.1	现代汉语通用字表，6366
6367	器	G7-T6367.1	现代汉语通用字表，6367
6368	噪	G7-T6368.1	现代汉语通用字表，6368
6369	噬	G7-T6369.1	现代汉语通用字表，6369
6370	噫	G7-T6370.1	现代汉语通用字表，6370
6371	噻	G7-T6371.1	现代汉语通用字表，6371
6372	噼	G7-T6372.1	现代汉语通用字表，6372
6373	幪	G7-T6373.1	现代汉语通用字表，6373
6374	罹	G7-T6374.1	现代汉语通用字表，6374
6375	圜	G7-T6375.1	现代汉语通用字表，6375
6376	鹦	G7-T6376.1	现代汉语通用字表，6376
6377	赠	G7-T6377.1	现代汉语通用字表，6377
6378	默	G7-T6378.1	现代汉语通用字表，6378
6379	黔	G7-T6379.1	现代汉语通用字表，6379
6380	镖	G7-T6380.1	现代汉语通用字表，6380
6381	镗	G7-T6381.1	现代汉语通用字表，6381
6382	镘	G7-T6382.1	现代汉语通用字表，6382
6383	镚	G7-T6383.1	现代汉语通用字表，6383
6384	镛	G7-T6384.1	现代汉语通用字表，6384
6385	镜	G7-T6385.1	现代汉语通用字表，6385
6386	镝	G7-T6386.1	现代汉语通用字表，6386
6387	镞	G7-T6387.1	现代汉语通用字表，6387
6388	镠	G7-T6388.1	现代汉语通用字表，6388
6389	氇	G7-T6389.1	现代汉语通用字表，6389
6390	氆	G7-T6390.1	现代汉语通用字表，6390
6391	赞	G7-T6391.1	现代汉语通用字表，6391
6392	憩	G7-T6392.1	现代汉语通用字表，6392
6393	穑	G7-T6393.1	现代汉语通用字表，6393
6394	穆	G7-T6394.1	现代汉语通用字表，6394
6395	穄	G7-T6395.1	现代汉语通用字表，6395
6396	篝	G7-T6396.1	现代汉语通用字表，6396
6397	篚	G7-T6397.1	现代汉语通用字表，6397
6398	篥	G7-T6398.1	现代汉语通用字表，6398
6399	篮	G7-T6399.1	现代汉语通用字表，6399
6400	篡	G7-T6400.1	现代汉语通用字表，6400
6401	簉	G7-T6401.1	现代汉语通用字表，6401
6402	篦	G7-T6402.1	现代汉语通用字表，6402
6403	篪	G7-T6403.1	现代汉语通用字表，6403
6404	篷	G7-T6404.1	现代汉语通用字表，6404
6405	篙	G7-T6405.1	现代汉语通用字表，6405
6406	篱	G7-T6406.1	现代汉语通用字表，6406
6407	盥	G7-T6407.1	现代汉语通用字表，6407
6408	儒	G7-T6408.1	现代汉语通用字表，6408
6409	劓	G7-T6409.1	现代汉语通用字表，6409
6410	翱	G7-T6410.1	现代汉语通用字表，6410
6411	魉	G7-T6411.1	现代汉语通用字表，6411
6412	魈	G7-T6412.1	现代汉语通用字表，6412
6413	邀	G7-T6413.1	现代汉语通用字表，6413
6414	徼	G7-T6414.1	现代汉语通用字表，6414
6415	衡	G7-T6415.1	现代汉语通用字表，6415
6416	歙	G7-T6416.1	现代汉语通用字表，6416
6417	盦	G7-T6417.1	现代汉语通用字表，6417
6418	膨	G7-T6418.1	现代汉语通用字表，6418
6419	膪	G7-T6419.1	现代汉语通用字表，6419
6420	膳	G7-T6420.1	现代汉语通用字表，6420
6421	螣	G7-T6421.1	现代汉语通用字表，6421
6422	膦	G7-T6422.1	现代汉语通用字表，6422
6423	膙	G7-T6423.1	现代汉语通用字表，6423
6424	雕	G7-T6424.1	现代汉语通用字表，6424
6425	鲭	G7-T6425.1	现代汉语通用字表，6425
6426	鲮	G7-T6426.1	现代汉语通用字表，6426
6427	鲯	G7-T6427.1	现代汉语通用字表，6427
6428	鲰	G7-T6428.1	现代汉语通用字表，6428
6429	鲱	G7-T6429.1	现代汉语通用字表，6429
6430	鲲	G7-T6430.1	现代汉语通用字表，6430
6431	鲳	G7-T6431.1	现代汉语通用字表，6431
6432	鲴	G7-T6432.1	现代汉语通用字表，6432
6433	鲵	G7-T6433.1	现代汉语通用字表，6433
6434	鲷	G7-T6434.1	现代汉语通用字表，6434
6435	鲸	G7-T6435.1	现代汉语通用字表，6435
6436	鲺	G7-T6436.1	现代汉语通用字表，6436
6437	鲹	G7-T6437.1	现代汉语通用字表，6437
6438	鲻	G7-T6438.1	现代汉语通用字表，6438
6439	獴	G7-T6439.1	现代汉语通用字表，6439
6440	獭	G7-T6440.1	现代汉语通用字表，6440
6441	獬	G7-T6441.1	现代汉语通用字表，6441
6442	邂	G7-T6442.1	现代汉语通用字表，6442
6443	憝	G7-T6443.1	现代汉语通用字表，6443
6444	亸	G7-T6444.1	现代汉语通用字表，6444
6445	鹧	G7-T6445.1	现代汉语通用字表，6445
6446	磨	G7-T6446.1	现代汉语通用字表，6446
6447	廨	G7-T6447.1	现代汉语通用字表，6447
6448	赟	G7-T6448.1	现代汉语通用字表，6448
6449	癀	G7-T6449.1	现代汉语通用字表，6449
6450	瘭	G7-T6450.1	现代汉语通用字表，6450
6451	瘰	G7-T6451.1	现代汉语通用字表，6451
6452	廪	G7-T6452.1	现代汉语通用字表，6452
6453	瘿	G7-T6453.1	现代汉语通用字表，6453
6454	瘵	G7-T6454.1	现代汉语通用字表，6454
6455	瘴	G7-T6455.1	现代汉语通用字表，6455
6456	癃	G7-T6456.1	现代汉语通用字表，6456
6457	瘾	G7-T6457.1	现代汉语通用字表，6457
6458	瘸	G7-T6458.1	现代汉语通用字表，6458
6459	瘳	G7-T6459.1	现代汉语通用字表，6459
6460	斓	G7-T6460.1	现代汉语通用字表，6460
6461	麇	G7-T6461.1	现代汉语通用字表，6461
6462	麈	G7-T6462.1	现代汉语通用字表，6462
6463	凝	G7-T6463.1	现代汉语通用字表，6463
6464	辨	G7-T6464.1	现代汉语通用字表，6464
6465	辩	G7-T6465.1	现代汉语通用字表，6465
6466	嬴	G7-T6466.1	现代汉语通用字表，6466
6467	壅	G7-T6467.1	现代汉语通用字表，6467
6468	羲	G7-T6468.1	现代汉语通用字表，6468
6469	糙	G7-T6469.1	现代汉语通用字表，6469
6470	糗	G7-T6470.1	现代汉语通用字表，6470
6471	糖	G7-T6471.1	现代汉语通用字表，6471
6472	糕	G7-T6472.1	现代汉语通用字表，6472
6473	甑	G7-T6473.1	现代汉语通用字表，6473
6474	燎	G7-T6474.1	现代汉语通用字表，6474
6475	燠	G7-T6475.1	现代汉语通用字表，6475
6476	燔	G7-T6476.1	现代汉语通用字表，6476
6477	燃	G7-T6477.1	现代汉语通用字表，6477
6478	燧	G7-T6478.1	现代汉语通用字表，6478
6479	燊	G7-T6479.1	现代汉语通用字表，6479
6480	燏	G7-T6480.1	现代汉语通用字表，6480
6481	濑	G7-T6481.1	现代汉语通用字表，6481
6482	濒	G7-T6482.1	现代汉语通用字表，6482
6483	濉	G7-T6483.1	现代汉语通用字表，6483
6484	潞	G7-T6484.1	现代汉语通用字表，6484
6485	澧	G7-T6485.1	现代汉语通用字表，6485
6486	澡	G7-T6486.1	现代汉语通用字表，6486
6487	澴	G7-T6487.1	现代汉语通用字表，6487
6488	激	G7-T6488.1	现代汉语通用字表，6488
6489	澹	G7-T6489.1	现代汉语通用字表，6489
6490	澥	G7-T6490.1	现代汉语通用字表，6490
6491	澶	G7-T6491.1	现代汉语通用字表，6491
6492	濂	G7-T6492.1	现代汉语通用字表，6492
6493	澼	G7-T6493.1	现代汉语通用字表，6493
6494	憷	G7-T6494.1	现代汉语通用字表，6494
6495	懒	G7-T6495.1	现代汉语通用字表，6495
6496	憾	G7-T6496.1	现代汉语通用字表，6496
6497	懈	G7-T6497.1	现代汉语通用字表，6497
6498	黉	G7-T6498.1	现代汉语通用字表，6498
6499	褰	G7-T6499.1	现代汉语通用字表，6499
6500	寰	G7-T6500.1	现代汉语通用字表，6500
6501	窸	G7-T6501.1	现代汉语通用字表，6501
6502	窿	G7-T6502.1	现代汉语通用字表，6502
6503	褶	G7-T6503.1	现代汉语通用字表，6503
6504	禧	G7-T6504.1	现代汉语通用字表，6504
6505	壁	G7-T6505.1	现代汉语通用字表，6505
6506	避	G7-T6506.1	现代汉语通用字表，6506
6507	嬖	G7-T6507.1	现代汉语通用字表，6507
6508	犟	G7-T6508.1	现代汉语通用字表，6508
6509	隰	G7-T6509.1	现代汉语通用字表，6509
6510	嬗	G7-T6510.1	现代汉语通用字表，6510
6511	鹨	G7-T6511.1	现代汉语通用字表，6511
6512	翯	G7-T6512.1	现代汉语通用字表，6512
6513	颡	G7-T6513.1	现代汉语通用字表，6513
6514	缰	G7-T6514.1	现代汉语通用字表，6514
6515	缱	G7-T6515.1	现代汉语通用字表，6515
6516	缲	G7-T6516.1	现代汉语通用字表，6516
6517	缳	G7-T6517.1	现代汉语通用字表，6517
6518	缴	G7-T6518.1	现代汉语通用字表，6518
6519	璨	G7-T6519.1	现代汉语通用字表，6519
6520	璩	G7-T6520.1	现代汉语通用字表，6520
6521	璐	G7-T6521.1	现代汉语通用字表，6521
6522	璪	G7-T6522.1	现代汉语通用字表，6522
6523	戴	G7-T6523.1	现代汉语通用字表，6523
6524	螫	G7-T6524.1	现代汉语通用字表，6524
6525	擤	G7-T6525.1	现代汉语通用字表，6525
6526	壕	G7-T6526.1	现代汉语通用字表，6526
6527	擦	G7-T6527.1	现代汉语通用字表，6527
6528	觳	G7-T6528.1	现代汉语通用字表，6528
6529	罄	G7-T6529.1	现代汉语通用字表，6529
6530	擢	G7-T6530.1	现代汉语通用字表，6530
6531	藉	G7-T6531.1	现代汉语通用字表，6531
6532	薹	G7-T6532.1	现代汉语通用字表，6532
6533	鞡	G7-T6533.1	现代汉语通用字表，6533
6534	鞠	G7-T6534.1	现代汉语通用字表，6534
6535	藏	G7-T6535.1	现代汉语通用字表，6535
6536	薷	G7-T6536.1	现代汉语通用字表，6536
6537	薰	G7-T6537.1	现代汉语通用字表，6537
6538	藐	G7-T6538.1	现代汉语通用字表，6538
6539	藓	G7-T6539.1	现代汉语通用字表，6539
6540	藁	G7-T6540.1	现代汉语通用字表，6540
6541	檬	G7-T6541.1	现代汉语通用字表，6541
6542	檑	G7-T6542.1	现代汉语通用字表，6542
6543	檄	G7-T6543.1	现代汉语通用字表，6543
6544	檐	G7-T6544.1	现代汉语通用字表，6544
6545	檩	G7-T6545.1	现代汉语通用字表，6545
6546	檀	G7-T6546.1	现代汉语通用字表，6546
6547	懋	G7-T6547.1	现代汉语通用字表，6547
6548	醢	G7-T6548.1	现代汉语通用字表，6548
6549	翳	G7-T6549.1	现代汉语通用字表，6549
6550	繄	G7-T6550.1	现代汉语通用字表，6550
6551	礁	G7-T6551.1	现代汉语通用字表，6551
6552	礅	G7-T6552.1	现代汉语通用字表，6552
6553	磷	G7-T6553.1	现代汉语通用字表，6553
6554	磴	G7-T6554.1	现代汉语通用字表，6554
6555	鹩	G7-T6555.1	现代汉语通用字表，6555
6556	霜	G7-T6556.1	现代汉语通用字表，6556
6557	霞	G7-T6557.1	现代汉语通用字表，6557
6558	龋	G7-T6558.1	现代汉语通用字表，6558
6559	龌	G7-T6559.1	现代汉语通用字表，6559
6560	豳	G7-T6560.1	现代汉语通用字表，6560
6561	壑	G7-T6561.1	现代汉语通用字表，6561
6562	黻	G7-T6562.1	现代汉语通用字表，6562
6563	瞭	G7-T6563.1	现代汉语通用字表，6563
6564	瞧	G7-T6564.1	现代汉语通用字表，6564
6565	瞬	G7-T6565.1	现代汉语通用字表，6565
6566	瞳	G7-T6566.1	现代汉语通用字表，6566
6567	瞵	G7-T6567.1	现代汉语通用字表，6567
6568	瞩	G7-T6568.1	现代汉语通用字表，6568
6569	瞪	G7-T6569.1	现代汉语通用字表，6569
6570	嚏	G7-T6570.1	现代汉语通用字表，6570
6571	曙	G7-T6571.1	现代汉语通用字表，6571
6572	嚅	G7-T6572.1	现代汉语通用字表，6572
6573	蹑	G7-T6573.1	现代汉语通用字表，6573
6574	蹒	G7-T6574.1	现代汉语通用字表，6574
6575	蹋	G7-T6575.1	现代汉语通用字表，6575
6576	蹈	G7-T6576.1	现代汉语通用字表，6576
6577	蹊	G7-T6577.1	现代汉语通用字表，6577
6578	蹓	G7-T6578.1	现代汉语通用字表，6578
6579	蹐	G7-T6579.1	现代汉语通用字表，6579
6580	蟥	G7-T6580.1	现代汉语通用字表，6580
6581	螬	G7-T6581.1	现代汉语通用字表，6581
6582	螵	G7-T6582.1	现代汉语通用字表，6582
6583	疃	G7-T6583.1	现代汉语通用字表，6583
6584	螳	G7-T6584.1	现代汉语通用字表，6584
6585	螺	G7-T6585.1	现代汉语通用字表，6585
6586	蟋	G7-T6586.1	现代汉语通用字表，6586
6587	蟑	G7-T6587.1	现代汉语通用字表，6587
6588	蟀	G7-T6588.1	现代汉语通用字表，6588
6589	嚎	G7-T6589.1	现代汉语通用字表，6589
6590	嚓	G7-T6590.1	现代汉语通用字表，6590
6591	羁	G7-T6591.1	现代汉语通用字表，6591
6592	罽	G7-T6592.1	现代汉语通用字表，6592
6593	罾	G7-T6593.1	现代汉语通用字表，6593
6594	嶷	G7-T6594.1	现代汉语通用字表，6594
6595	赡	G7-T6595.1	现代汉语通用字表，6595
6596	黜	G7-T6596.1	现代汉语通用字表，6596
6597	黝	G7-T6597.1	现代汉语通用字表，6597
6598	髁	G7-T6598.1	现代汉语通用字表，6598
6599	髀	G7-T6599.1	现代汉语通用字表，6599
6600	镡	G7-T6600.1	现代汉语通用字表，6600
6601	镢	G7-T6601.1	现代汉语通用字表，6601
6602	镣	G7-T6602.1	现代汉语通用字表，6602
6603	镤	G7-T6603.1	现代汉语通用字表，6603
6604	镥	G7-T6604.1	现代汉语通用字表，6604
6605	镦	G7-T6605.1	现代汉语通用字表，6605
